trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2021-05-13,2021-05-13 23:15:00+00:00,SHORT,24357.29,24357.29,1024357.29,1024357.29,0.00,0.0000
T00002,2021-05-14,2021-05-14 00:15:00+00:00,SHORT,-2874.86,21482.43,1021482.43,1024357.29,2874.86,0.2807
T00003,2021-05-14,2021-05-14 00:45:00+00:00,SHORT,-1428.68,20053.75,1020053.75,1024357.29,4303.54,0.4201
T00004,2021-05-14,2021-05-14 01:00:00+00:00,LONG,-1618.89,18434.85,1018434.85,1024357.29,5922.44,0.5782
T00005,2021-05-14,2021-05-14 02:15:00+00:00,LONG,-4256.33,14178.52,1014178.52,1024357.29,10178.77,0.9937
T00006,2021-05-14,2021-05-14 04:45:00+00:00,SHORT,14553.13,28731.65,1028731.65,1028731.65,0.00,0.0000
T00007,2021-05-14,2021-05-14 06:00:00+00:00,SHORT,-3026.07,25705.58,1025705.58,1028731.65,3026.07,0.2942
T00008,2021-05-14,2021-05-14 06:15:00+00:00,LONG,-1167.36,24538.22,1024538.22,1028731.65,4193.43,0.4076
T00009,2021-05-14,2021-05-14 20:30:00+00:00,LONG,-3056.34,21481.88,1021481.88,1028731.65,7249.77,0.7047
T00010,2021-05-14,2021-05-14 22:45:00+00:00,SHORT,-4621.87,16860.01,1016860.01,1028731.65,11871.64,1.1540
T00011,2021-05-14,2021-05-14 23:30:00+00:00,SHORT,-2780.28,14079.72,1014079.72,1028731.65,14651.93,1.4243
T00012,2021-05-15,2021-05-15 00:15:00+00:00,SHORT,-3352.31,10727.41,1010727.41,1028731.65,18004.24,1.7501
T00013,2021-05-15,2021-05-15 00:30:00+00:00,SHORT,2112.28,12839.69,1012839.69,1028731.65,15891.96,1.5448
T00014,2021-05-15,2021-05-15 01:30:00+00:00,SHORT,-1953.09,10886.61,1010886.61,1028731.65,17845.04,1.7347
T00015,2021-05-15,2021-05-15 03:00:00+00:00,LONG,-3755.84,7130.76,1007130.76,1028731.65,21600.89,2.0998
T00016,2021-05-15,2021-05-15 04:00:00+00:00,SHORT,8646.82,15777.59,1015777.59,1028731.65,12954.06,1.2592
T00017,2021-05-16,2021-05-16 04:15:00+00:00,SHORT,-1948.30,13829.29,1013829.29,1028731.65,14902.36,1.4486
T00018,2021-05-16,2021-05-16 04:30:00+00:00,SHORT,-868.51,12960.77,1012960.77,1028731.65,15770.88,1.5330
T00019,2021-05-16,2021-05-16 06:15:00+00:00,SHORT,439.65,13400.42,1013400.42,1028731.65,15331.23,1.4903
T00020,2021-05-16,2021-05-16 14:30:00+00:00,LONG,-4281.09,9119.33,1009119.33,1028731.65,19612.32,1.9065
T00021,2021-05-16,2021-05-16 14:45:00+00:00,SHORT,-509.29,8610.04,1008610.04,1028731.65,20121.61,1.9560
T00022,2021-05-16,2021-05-16 15:00:00+00:00,SHORT,-2080.46,6529.58,1006529.58,1028731.65,22202.07,2.1582
T00023,2021-05-16,2021-05-16 15:45:00+00:00,SHORT,10416.40,16945.99,1016945.99,1028731.65,11785.66,1.1456
T00024,2021-05-17,2021-05-17 12:00:00+00:00,SHORT,-47.49,16898.50,1016898.50,1028731.65,11833.15,1.1503
T00025,2021-05-17,2021-05-17 12:15:00+00:00,LONG,-1262.64,15635.86,1015635.86,1028731.65,13095.79,1.2730
T00026,2021-05-17,2021-05-17 12:45:00+00:00,SHORT,10452.95,26088.81,1026088.81,1028731.65,2642.84,0.2569
T00027,2021-05-17,2021-05-17 20:45:00+00:00,SHORT,-3236.42,22852.39,1022852.39,1028731.65,5879.26,0.5715
T00028,2021-05-17,2021-05-17 21:15:00+00:00,LONG,-3694.45,19157.94,1019157.94,1028731.65,9573.71,0.9306
T00029,2021-05-17,2021-05-17 22:45:00+00:00,SHORT,24882.24,44040.19,1044040.19,1044040.19,0.00,0.0000
T00030,2021-05-18,2021-05-18 00:30:00+00:00,SHORT,-1628.32,42411.86,1042411.86,1044040.19,1628.33,0.1560
